Sampling Distrbution Example,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Probability Mass Function,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sampling Distribution,,,,,,,,,,,,,Central Limit Theorem
,3504,20,7,8,19,8,19,12,21,18,20,17,21,9,10,19,12,14,8,13,14,17,7,8,5,9,5,20,21,16,14,11,18,17,11,9,13,10,13,11,6,,3504,10,16,20,20,7,17,16,18,19,21,7,18,11,21,12,8,11,10,9,14,17,9,9,16,9,6,18,10,7,5,12,5,17,7,20,5,15,6,17,14,13,26.66602564,5.163915728,,,,,,,,,,,
,3505,21,12,18,17,11,17,15,16,16,7,9,10,5,18,13,18,21,9,5,14,15,16,13,18,16,16,18,5,14,21,15,15,12,12,10,20,8,9,16,5,,3505,21,13,8,8,5,6,15,5,21,7,6,8,12,19,6,7,14,11,11,11,21,17,5,9,5,14,6,17,21,20,15,17,14,14,16,13,11,11,17,21,12,28.56153846,5.344299623,,,,,,,,,,,
,3506,12,5,20,21,12,14,19,16,16,8,10,8,20,18,9,17,14,12,7,14,8,9,16,16,6,15,15,10,10,8,13,7,6,19,14,18,15,14,20,5,,3506,13,6,18,11,9,19,5,12,5,6,9,15,16,17,16,8,11,14,10,12,15,10,11,15,8,6,21,13,8,10,9,13,17,11,13,13,15,14,11,16,12,15.66602564,3.958033052,,,,,,,,,,,
,3507,10,19,6,11,17,17,20,21,5,10,12,13,13,16,13,20,15,18,12,9,12,12,9,6,8,10,8,14,8,9,9,7,14,12,10,17,19,18,15,5,,3507,14,5,15,15,14,17,16,11,6,8,21,17,20,13,5,16,9,20,16,7,11,13,17,15,19,11,7,12,14,6,13,16,5,14,8,15,21,11,15,17,13,21.29166667,4.6142894,,,,,,,,,,,
,3508,6,12,12,16,19,18,6,19,18,18,18,12,15,14,9,10,6,21,6,5,5,9,20,21,21,5,12,11,18,19,13,14,17,18,16,9,8,16,12,19,,3508,12,6,20,5,5,8,14,9,14,13,14,5,20,21,10,14,21,10,10,19,17,10,18,19,13,16,13,17,15,21,14,13,18,21,20,10,10,18,11,13,14,23.25064103,4.821891851,,,,,,,,,,,
,3509,7,8,17,20,14,11,5,17,5,20,18,14,17,7,5,6,10,19,11,9,15,15,12,11,14,15,13,20,12,14,18,11,5,11,5,18,10,7,11,11,,3509,13,16,14,17,15,11,7,5,21,5,8,19,13,19,14,12,7,19,16,10,6,14,7,21,19,6,8,11,11,13,6,15,14,19,16,13,8,20,21,11,13,24.61538462,4.961389384,,,,,,,,,,,
,3510,13,15,5,8,8,8,18,8,18,10,17,10,15,18,20,6,16,13,15,17,13,10,20,10,7,15,10,18,18,12,10,12,11,18,21,8,12,20,8,8,,3510,20,6,12,6,21,8,5,8,6,11,9,13,19,20,13,7,15,5,14,7,10,14,11,18,18,19,11,17,5,11,19,13,18,13,16,7,17,13,5,7,12,25.73782051,5.07324556,,,,,,,,,,,
,3511,17,13,13,10,7,21,15,10,17,18,13,11,19,20,19,14,9,8,5,12,17,20,13,14,13,17,19,11,16,16,9,14,5,18,7,8,18,9,19,9,,3511,7,14,8,11,12,8,9,17,12,20,7,16,17,15,10,16,13,18,14,9,20,6,18,6,16,9,14,16,7,12,5,8,9,7,9,13,8,7,19,7,12,19.69166667,4.437529343,,,,,,,,,,,
,3512,19,19,14,15,12,10,15,19,12,5,15,11,15,20,8,5,7,11,19,7,21,14,17,8,18,16,8,14,14,18,19,5,20,5,10,21,7,20,5,12,,3512,9,21,14,10,9,12,11,15,8,6,10,21,18,6,15,12,12,14,8,20,10,8,20,14,19,9,17,21,17,5,8,11,15,6,6,18,9,10,16,17,13,23.45576923,4.843115653,,,,,,,,,,,
,3513,20,9,20,18,6,20,21,21,6,14,5,20,13,19,19,8,12,9,18,20,14,8,11,14,15,18,9,5,13,8,21,18,5,7,13,14,19,21,19,5,,3513,20,14,6,8,21,8,21,6,5,8,18,20,18,17,12,12,16,20,8,5,13,16,12,5,20,6,16,16,20,7,19,5,10,6,20,7,18,10,14,14,13,31.60961538,5.622242914,,,,,,,,,,,
,3514,19,19,8,12,6,18,6,12,16,11,14,18,8,8,12,17,10,19,20,19,5,10,17,11,5,10,14,19,10,15,15,7,17,7,10,8,5,6,7,9,,3514,19,15,6,6,19,17,13,6,8,12,9,11,13,5,11,18,11,15,14,8,20,8,8,21,17,19,6,15,7,15,16,8,10,19,17,21,17,8,17,5,13,25.57692308,5.057363253,,,,,,,,,,,
,3515,14,5,9,13,20,10,5,12,12,17,19,5,10,5,11,18,14,13,12,21,12,9,18,14,20,15,16,12,5,8,20,9,12,9,9,8,10,18,21,20,,3515,8,10,7,7,16,6,12,15,7,21,14,9,14,10,10,5,20,17,19,12,8,7,18,17,21,17,7,12,19,16,16,14,11,11,17,15,19,10,12,5,13,22.58910256,4.752799445,,,,,,,,,,,
,3516,8,16,7,10,20,17,19,17,8,9,9,10,10,16,21,11,14,13,17,7,18,8,18,16,10,17,8,18,8,5,5,8,5,8,9,17,8,9,5,16,,3516,17,21,6,21,6,9,6,11,10,6,20,8,9,6,18,21,14,9,21,13,6,19,10,10,15,14,11,15,18,7,21,16,17,6,15,12,11,14,17,11,13,26.225,5.121035052,,,,,,,,,,,
,3517,9,11,15,8,10,8,10,9,12,15,8,21,9,6,17,17,17,21,18,20,19,6,7,16,20,16,13,10,18,7,11,12,9,11,16,17,15,17,14,14,,3517,7,7,14,12,15,6,6,14,7,11,10,12,16,9,17,10,16,17,16,11,8,6,14,20,16,6,16,18,10,18,15,14,10,19,21,18,8,15,17,9,13,19.56346154,4.423060201,,,,,,,,,,,
,3518,21,17,6,9,13,14,15,16,18,18,8,21,14,11,11,19,6,7,17,19,13,19,7,7,11,7,19,9,13,5,14,6,17,18,21,20,13,17,15,15,,3518,21,7,15,12,21,10,11,5,11,9,8,14,13,17,7,19,20,10,9,17,15,11,7,18,18,11,10,14,10,10,15,7,12,11,12,17,21,16,16,20,13,20.19935897,4.494369697,,,,,,,,,,,
,3519,16,16,19,12,15,20,8,15,8,15,15,21,6,5,8,15,10,14,18,6,12,17,16,11,14,14,6,5,19,7,9,14,5,14,21,8,19,17,9,13,,3519,19,11,16,17,13,12,10,7,5,12,17,19,17,13,16,21,16,8,15,21,13,15,8,5,17,12,13,13,20,15,15,15,18,8,5,8,18,13,10,12,13,19.38205128,4.402505114,,,,,,,,,,,
,3520,11,14,19,8,16,11,10,12,18,8,7,16,10,20,16,16,17,15,13,13,19,14,5,14,16,5,7,19,17,13,16,19,15,20,17,13,21,20,20,7,,3520,10,20,15,5,10,7,14,13,17,14,5,7,5,10,7,11,14,21,14,19,9,19,18,8,15,12,18,6,17,17,15,16,8,16,7,12,5,6,5,14,12,24.1275641,4.911981688,,,,,,,,,,,
,3521,10,9,7,9,15,5,19,15,20,8,10,20,11,9,21,5,21,20,8,13,19,18,17,15,16,8,6,13,9,18,21,15,17,5,8,16,13,6,17,21,,3521,5,9,14,5,12,11,18,11,9,10,6,12,9,8,17,19,6,16,20,20,20,11,17,8,8,15,6,18,16,12,9,11,6,15,13,9,19,12,5,18,12,22.93269231,4.78880907,,,,,,,,,,,
,3522,14,13,17,12,12,18,17,6,16,6,11,8,17,21,16,10,16,16,20,7,12,8,14,14,13,15,13,12,13,14,18,10,16,16,10,15,12,9,10,16,,3522,9,7,21,18,19,21,6,16,19,10,9,20,18,7,19,10,12,21,10,18,5,12,18,9,13,7,21,18,12,11,12,14,11,11,9,19,7,19,8,11,13,25.78910256,5.078297211,,,,,,,,,,,
,3523,5,12,6,16,18,19,20,11,9,9,10,20,20,20,5,6,19,17,15,6,11,7,5,21,16,20,20,6,8,8,21,17,16,15,20,16,11,6,17,19,,3523,13,8,20,21,7,14,13,21,16,19,20,15,21,6,6,11,8,17,9,19,16,11,21,7,15,12,6,19,13,12,12,13,7,14,14,6,13,5,21,15,13,25.98974359,5.098013691,,,,,,,,,,,
,3524,5,21,8,21,20,12,10,13,17,9,16,13,9,6,11,8,8,16,10,19,14,19,14,7,10,8,10,12,7,5,8,9,15,20,13,10,19,10,15,11,,3524,12,6,14,15,10,15,5,6,11,17,21,10,8,18,20,13,19,12,15,14,7,13,14,16,17,10,12,10,19,11,21,11,9,10,7,16,21,14,14,14,13,18.96858974,4.35529445,,,,,,,,,,,
,3525,5,11,5,16,18,5,14,21,10,21,10,11,6,9,16,7,7,11,17,11,10,17,16,19,14,9,17,19,13,15,7,9,6,15,6,17,14,10,19,6,,3525,19,8,20,5,6,15,14,13,15,5,11,8,11,14,9,18,13,14,15,13,21,11,14,15,5,12,21,14,12,18,20,15,13,9,19,10,6,12,20,10,13,21.19935897,4.604276162,,,,,,,,,,,
,3526,21,10,16,7,21,7,6,13,7,8,11,15,17,12,5,6,19,17,9,6,17,18,16,12,14,17,8,6,10,6,8,6,5,10,15,19,19,7,18,7,,3526,8,8,16,21,7,14,6,16,11,13,7,18,18,7,7,12,17,10,12,16,7,13,8,8,15,14,21,7,10,5,12,15,12,19,10,18,16,18,13,5,12,21.32051282,4.617414084,,,,,,,,,,,
,3527,20,17,15,5,5,17,15,18,13,8,20,14,7,9,18,15,15,9,14,21,21,12,18,6,19,14,8,5,17,19,13,14,17,13,13,12,20,8,14,5,,3527,10,14,14,5,21,16,21,12,16,18,20,9,10,15,11,10,13,19,10,5,20,19,6,20,20,17,14,11,14,17,6,9,12,20,7,11,17,19,12,19,14,23.66602564,4.864773956,,,,,,,,,,,
,3528,12,6,19,18,14,5,15,15,18,20,14,14,11,15,19,11,10,19,12,6,6,12,6,6,17,5,10,9,20,7,9,5,21,14,15,18,19,20,10,16,,3528,15,17,13,21,5,11,18,20,18,12,21,15,12,8,17,13,18,13,20,11,18,19,11,17,5,14,13,5,18,6,7,13,19,11,18,6,8,19,11,11,14,23.71217949,4.869515324,,,,,,,,,,,
,3529,8,21,11,6,20,6,6,14,7,14,17,9,21,17,5,20,21,15,8,19,12,13,8,7,10,6,15,10,21,17,11,16,18,19,16,15,6,11,13,6,,3529,7,21,13,15,8,21,9,8,14,11,18,11,16,16,13,15,15,13,6,5,7,16,11,21,6,13,13,11,6,14,10,11,9,12,10,9,18,8,21,11,12,19.90769231,4.461803706,,,,,,,,,,,
,3530,8,11,16,5,6,6,6,11,8,16,6,19,17,17,11,18,18,13,6,17,7,19,14,6,11,12,20,18,20,12,19,14,11,19,6,14,7,5,14,12,,3530,15,14,9,9,15,8,14,8,20,15,13,20,15,10,18,13,6,19,17,10,20,11,14,8,14,18,21,18,6,18,8,7,13,12,5,5,12,5,16,20,13,23.66602564,4.864773956,,,,,,,,,,,
,3531,16,10,15,17,17,16,19,6,21,5,20,15,18,18,15,17,20,11,5,15,17,18,10,16,11,14,12,15,14,5,13,16,5,18,10,12,19,7,10,14,,3531,13,12,14,17,7,5,21,19,7,19,6,7,14,9,16,9,5,17,14,20,7,10,19,20,12,12,11,20,19,20,12,13,16,5,5,6,8,16,9,10,13,27.025,5.198557492,,,,,,,,,,,
,3532,14,20,13,5,9,12,17,13,14,9,21,11,13,19,21,10,14,20,12,20,16,9,12,17,18,6,5,11,11,9,16,19,6,14,12,19,7,12,10,7,,3532,8,21,17,13,12,10,17,5,8,20,19,9,14,10,19,15,11,15,5,20,10,16,14,20,10,21,13,18,10,16,18,5,15,18,13,13,6,14,18,7,14,22.86602564,4.781843331,,,,,,,,,,,
,3533,16,5,12,15,16,14,21,14,8,19,12,7,10,7,21,7,5,13,5,14,18,15,20,19,11,14,15,9,12,5,6,19,14,5,15,17,13,11,5,9,,3533,7,10,18,14,6,14,12,11,7,13,10,10,12,7,9,13,16,20,10,5,19,7,20,14,5,13,14,5,6,19,19,9,13,7,14,19,13,5,12,6,12,21.99423077,4.689800717,,,,,,,,,,,
,3534,5,14,20,19,11,6,12,6,16,8,12,13,10,8,13,13,15,11,7,7,8,15,16,16,12,13,10,10,5,5,11,7,12,5,10,15,17,11,18,21,,3534,15,20,11,13,18,5,7,17,15,21,14,15,17,6,15,19,21,8,12,12,16,6,15,11,21,10,13,6,10,10,5,7,19,15,20,18,21,8,14,7,13,25.86602564,5.085865279,,,,,,,,,,,
,3535,11,16,14,14,7,11,13,13,20,13,16,6,18,16,8,17,12,17,21,14,6,19,9,13,17,13,9,13,7,19,21,12,19,21,5,20,15,12,13,10,,3535,21,7,18,13,13,14,8,10,20,8,16,6,14,15,16,10,8,13,5,17,5,13,8,12,13,9,14,21,6,8,10,19,15,13,18,14,10,10,17,10,12,19.73782051,4.442726698,,,,,,,,,,,
,3536,21,6,21,16,17,16,7,20,20,8,16,15,9,19,11,10,10,15,5,14,6,13,9,12,15,5,11,19,20,5,19,13,6,9,18,9,10,16,5,18,,3536,6,5,15,8,21,7,7,5,13,11,20,13,13,6,17,14,20,18,5,9,14,11,19,20,11,5,16,9,5,16,21,5,5,14,7,16,19,12,18,6,12,30.35641026,5.509665167,,,,,,,,,,,
,3537,7,5,19,10,10,17,5,12,16,9,20,20,18,9,18,21,13,9,5,19,13,6,15,8,19,13,11,12,12,13,19,8,15,17,14,18,7,10,12,12,,3537,5,5,8,10,11,5,14,13,17,21,15,13,9,8,5,11,7,17,8,17,6,10,10,13,12,12,20,12,11,17,16,18,19,9,20,6,18,7,11,12,12,22.1,4.701063709,,,,,,,,,,,
,3538,6,5,13,11,10,21,19,6,15,19,6,12,12,16,14,16,11,17,7,5,5,14,8,8,15,12,11,10,8,18,16,13,13,17,20,5,12,14,13,17,,3538,14,12,20,7,20,9,15,15,20,12,21,21,5,12,10,10,9,8,19,11,13,8,16,6,11,21,14,13,12,10,14,11,8,6,12,5,9,5,7,14,12,22.93269231,4.78880907,,,,,,,,,,,
,3539,15,15,6,8,14,17,18,9,7,7,19,14,11,10,21,20,11,19,15,13,13,6,13,14,14,5,16,10,6,18,5,17,9,15,6,9,16,18,5,5,,3539,5,21,10,12,6,18,16,6,18,13,18,20,16,20,17,16,7,13,13,20,15,8,8,11,7,16,17,21,7,13,18,13,14,20,18,15,13,9,21,9,14,23.58717949,4.856663411,,,,,,,,,,,
,3540,13,16,7,17,12,17,5,10,7,19,13,21,8,7,12,12,10,21,16,18,11,10,5,11,18,21,8,16,11,10,5,5,5,11,16,14,19,17,5,7,,3540,19,10,15,13,19,5,12,17,14,21,5,5,7,11,15,7,11,10,8,12,8,16,15,18,10,11,15,19,19,14,7,12,17,11,15,14,10,12,9,20,13,19.6,4.427188724,,,,,,,,,,,
,3541,9,14,15,17,16,21,14,8,6,10,14,12,5,7,17,9,21,12,17,11,18,14,18,15,8,21,14,15,5,11,21,10,17,14,10,14,8,13,19,11,,3541,19,20,8,6,7,8,19,20,17,17,7,12,6,21,15,17,12,14,19,14,16,13,20,9,20,16,10,18,10,8,11,9,12,14,7,19,20,10,5,6,13,25.84551282,5.083848229,,,,,,,,,,,
,3542,18,5,17,6,9,13,7,12,13,17,16,16,14,6,16,16,15,19,17,20,16,11,7,15,5,15,9,15,13,20,11,7,20,18,21,18,20,5,12,15,,3542,14,6,19,6,18,11,14,17,15,15,6,18,15,16,5,20,19,17,21,18,5,8,19,21,16,14,21,13,5,5,21,14,18,20,20,13,19,20,18,17,15,27.86602564,5.278828056,,,,,,,,,,,
,3543,9,17,7,10,19,17,6,12,9,18,7,11,17,10,20,20,15,16,14,17,5,19,17,16,19,20,10,6,11,13,21,13,16,12,5,18,8,21,12,11,,3543,16,8,8,16,11,8,9,18,17,15,14,10,20,9,6,8,10,18,7,6,7,15,18,14,12,17,10,11,12,17,11,6,7,15,5,18,7,20,21,13,12,21.73076923,4.661627316,,,,,,,,,,,
,3544,19,7,12,21,10,19,13,17,18,12,5,19,9,5,11,17,15,11,9,18,18,15,14,12,16,8,7,7,10,15,13,13,13,15,17,16,17,8,18,10,,3544,7,6,12,7,13,15,13,7,20,9,19,11,20,12,5,9,19,6,12,6,8,6,14,9,18,7,9,16,6,16,19,20,6,16,19,5,18,6,9,6,12,27.23012821,5.218249535,,,,,,,,,,,
,3545,18,5,17,19,9,14,18,10,11,13,8,18,20,7,6,11,21,6,20,11,9,21,12,7,6,10,7,21,12,14,14,13,11,11,21,10,21,17,20,6,,3545,14,17,10,13,17,5,16,16,5,14,5,18,9,14,14,18,14,13,16,20,18,14,20,17,18,20,6,10,15,17,7,6,14,21,8,14,9,5,12,19,13,23.27948718,4.82488209,,,,,,,,,,,
,3546,21,16,5,12,5,18,14,14,6,8,13,17,5,7,16,18,12,15,16,5,8,8,20,10,12,15,18,18,8,19,7,11,19,8,18,15,13,15,15,14,,3546,12,14,15,8,13,6,11,7,18,9,21,18,5,19,19,10,18,19,16,13,15,17,16,7,6,7,17,5,16,6,6,12,21,10,6,18,11,5,9,6,12,27.07115385,5.2029947,,,,,,,,,,,
,3547,15,13,9,17,13,17,6,7,17,9,12,14,13,6,11,7,17,8,15,18,15,5,15,21,15,10,5,12,21,13,20,10,21,14,14,21,16,9,15,18,,3547,16,14,10,20,5,7,17,10,12,18,8,7,5,12,16,21,16,18,8,20,16,20,7,18,15,11,14,14,10,17,18,18,8,8,8,16,19,16,5,18,13,24.14358974,4.913612698,,,,,,,,,,,
,3548,6,14,14,8,7,14,12,12,9,7,20,12,11,15,8,13,13,8,7,6,12,9,12,21,7,13,14,13,18,10,8,11,17,9,14,14,15,16,16,5,,3548,12,12,6,19,20,17,6,13,17,6,5,6,14,17,15,13,18,7,14,21,11,7,13,9,18,21,19,14,5,19,7,6,11,7,7,17,14,14,8,5,12,27.01282051,5.197385931,,,,,,,,,,,
,3549,10,21,19,13,13,11,19,9,20,7,19,6,16,19,14,8,16,15,13,12,8,12,13,18,10,10,6,8,6,18,8,7,12,8,12,19,7,12,14,19,,3549,13,19,14,15,10,8,8,12,18,18,17,13,7,15,12,10,12,5,10,16,16,17,5,16,21,21,9,21,10,15,20,19,10,9,11,16,13,16,13,10,14,19.23076923,4.385290097,,,,,,,,,,,
,3550,6,6,19,9,5,6,8,5,12,19,13,14,21,6,10,6,21,12,17,20,10,6,7,14,21,14,18,18,15,21,21,15,5,14,11,7,12,12,20,5,,3550,13,15,20,10,17,18,7,13,13,8,8,12,15,21,7,20,9,11,14,15,20,7,12,14,6,15,17,15,16,17,8,6,21,17,10,21,10,19,16,15,14,20.98461538,4.580896788,,,,,,,,,,,
,3551,15,20,17,5,5,19,9,18,19,10,7,18,7,11,8,12,17,10,21,16,20,20,21,16,16,11,9,18,19,13,7,20,14,5,17,19,14,9,14,11,,3551,8,16,6,8,18,13,5,13,13,17,20,16,20,11,13,18,11,9,18,9,19,18,18,5,15,12,5,20,9,15,5,5,19,14,13,19,10,14,18,21,13,25.42564103,5.042384458,,,,,,,,,,,
,3552,15,15,5,6,9,14,17,13,18,20,10,8,14,8,5,15,5,10,15,9,7,15,16,11,15,19,20,19,10,20,15,16,8,14,7,20,8,7,16,21,,3552,19,12,16,17,6,13,19,19,13,10,18,15,15,19,8,7,11,16,6,5,20,10,19,8,7,16,15,14,18,14,5,12,15,14,15,13,9,18,13,10,13,19.61474359,4.42885353,,,,,,,,,,,
,3553,16,8,12,19,7,9,17,11,16,7,18,15,21,11,19,8,16,5,11,11,20,20,5,13,8,19,8,16,18,9,9,20,17,10,6,17,6,17,15,14,,3553,16,9,15,5,19,5,19,17,5,17,8,12,13,15,12,17,8,16,20,9,10,11,13,18,18,7,13,16,12,13,6,19,16,19,5,14,18,15,7,10,13,21.76346154,4.665132532,,,,,,,,,,,
,3554,19,16,20,6,12,15,16,7,6,11,9,9,21,15,19,15,5,13,15,5,13,5,13,12,21,21,5,5,11,18,7,12,6,9,18,19,11,15,19,11,,3554,10,17,16,10,8,11,17,5,12,11,19,13,20,7,18,18,6,14,11,19,7,17,12,5,7,6,15,8,20,15,21,12,8,12,18,19,19,7,14,5,13,25.33269231,5.033159277,,,,,,,,,,,
,3555,6,13,21,5,9,11,19,13,14,14,6,8,13,13,18,17,18,5,5,6,19,6,17,14,9,16,14,18,17,10,15,15,18,6,17,16,10,9,13,11,,3555,10,10,7,11,14,13,9,12,15,5,16,19,6,21,19,15,21,13,19,15,17,17,18,16,17,18,15,17,16,12,11,8,16,13,13,12,12,14,13,6,14,16.64038462,4.079262754,,,,,,,,,,,
,3556,13,21,21,18,5,8,20,5,8,8,7,5,19,15,19,9,14,5,9,19,15,16,10,19,15,12,20,7,10,12,14,9,16,18,5,11,11,12,5,21,,3556,20,13,13,14,10,19,15,16,7,17,5,5,8,19,16,18,15,7,7,12,17,12,20,20,12,14,8,17,6,11,13,19,6,19,14,14,11,11,17,11,13,21.03589744,4.586490754,,,,,,,,,,,
,3557,7,11,11,13,16,8,14,14,7,16,5,20,8,14,6,11,17,5,20,9,21,12,15,19,12,20,19,8,5,12,7,8,7,14,5,17,6,19,14,9,,3557,13,21,5,18,12,18,7,18,18,7,5,19,7,19,7,19,9,20,9,19,7,15,18,19,9,17,9,20,6,13,5,21,20,5,20,10,6,19,9,18,13,34.04102564,5.834468754,,,,,,,,,,,
,3558,17,10,19,20,17,8,6,20,14,11,11,21,8,21,5,19,21,15,17,5,10,5,5,8,18,12,18,15,9,20,5,18,20,11,6,18,12,15,20,17,,3558,5,12,6,8,16,8,8,16,6,20,20,21,19,16,18,14,17,8,14,21,14,6,19,13,19,12,12,8,11,8,11,17,15,15,16,20,15,15,18,12,14,22.35833333,4.728459933,,,,,,,,,,,
,3559,17,21,20,20,18,17,20,14,18,11,21,12,7,6,8,19,6,14,19,20,18,11,21,9,21,10,6,7,9,7,21,13,11,13,21,10,16,13,7,5,,3559,10,6,21,21,6,12,11,21,21,6,20,20,19,13,16,15,16,6,9,21,7,7,5,21,9,6,16,8,5,16,13,19,11,9,10,8,9,7,15,20,13,32.48653846,5.699696348,,,,,,,,,,,
,3560,20,11,11,20,11,16,13,6,10,18,18,16,19,9,5,7,5,8,8,17,20,19,21,12,19,8,16,7,9,13,6,19,9,17,5,6,16,19,5,19,,3560,6,15,10,5,11,13,15,12,21,11,13,5,11,6,19,13,15,7,7,9,15,18,11,9,19,5,8,11,20,15,15,9,5,17,5,5,14,5,15,14,11,22.66602564,4.760884964,,,,,,,,,,,
,3561,18,5,13,13,15,7,14,10,8,7,19,17,13,17,19,14,12,16,15,20,8,14,18,8,18,18,16,19,19,13,10,8,15,17,14,8,5,7,7,7,,3561,8,18,13,6,7,18,11,12,14,9,13,16,8,17,10,5,20,14,9,11,13,14,5,5,6,19,8,5,14,13,17,5,13,13,14,18,17,8,14,13,12,19.78910256,4.448494415,,,,,,,,,,,
,3562,14,5,13,8,15,8,9,6,14,9,5,10,18,11,14,10,17,5,20,21,21,8,14,8,16,14,6,18,13,11,19,19,15,20,20,19,9,15,7,15,,3562,13,15,12,12,15,21,8,6,13,20,19,9,10,9,12,10,13,9,5,11,17,7,6,12,21,13,14,12,16,7,18,21,19,6,7,6,5,7,14,15,12,23.44551282,4.842056673,,,,,,,,,,,
,3563,13,8,17,13,7,18,11,21,6,17,8,16,11,5,12,9,16,15,14,10,18,10,19,6,19,9,6,9,10,11,11,11,7,14,19,20,9,16,5,15,,3563,11,6,16,8,6,8,20,11,14,17,14,8,11,17,17,10,8,7,6,15,6,6,13,18,15,17,11,6,9,16,15,8,9,16,9,18,14,17,17,21,12,20.71730769,4.551626928,,,,,,,,,,,
,3564,17,18,20,5,18,21,14,6,18,16,20,20,21,16,18,10,7,8,21,21,14,17,21,9,18,9,10,15,19,9,18,21,8,21,19,8,8,18,7,21,,3564,12,10,11,8,10,17,18,18,9,9,6,18,15,11,9,6,17,12,21,9,18,18,16,8,15,18,11,9,16,14,15,8,6,18,13,20,12,21,15,8,13,19.95833333,4.467475051,,,,,,,,,,,
,3565,8,17,6,17,7,7,13,21,7,18,7,5,12,20,18,7,12,18,19,12,20,8,16,12,11,5,11,16,8,6,15,6,20,14,11,15,17,12,13,17,,3565,5,18,19,18,14,21,7,5,7,7,10,21,14,10,16,13,21,17,19,14,11,19,7,13,8,8,16,8,14,13,19,6,15,14,21,20,14,20,12,21,14,26.77884615,5.174828128,,,,,,,,,,,
,3566,11,12,10,5,12,16,7,13,14,13,10,11,13,16,9,8,21,12,6,21,7,17,14,21,13,13,11,14,15,11,14,7,21,5,6,12,7,15,9,19,,3566,18,15,12,10,16,19,19,12,8,9,9,12,14,11,16,21,8,7,13,20,17,17,15,14,17,14,14,18,17,18,15,14,7,11,21,18,21,6,12,19,14,17.92564103,4.233868329,,,,,,,,,,,
,3567,9,13,17,8,15,15,19,19,20,21,19,15,7,9,12,7,19,5,6,7,20,6,11,18,17,10,9,5,14,21,20,14,16,19,14,17,15,5,14,12,,3567,5,16,11,10,19,18,10,14,16,21,9,12,14,8,17,6,19,17,13,21,5,19,12,17,12,19,5,20,16,8,13,20,5,9,21,17,7,11,17,20,14,26.87115385,5.183739369,,,,,,,,,,,
,3568,18,10,7,14,15,14,18,11,9,15,13,5,16,9,17,9,19,10,13,8,16,6,16,5,17,8,17,13,18,16,17,10,7,13,9,19,11,10,5,11,,3568,9,7,15,15,15,17,19,7,9,21,9,9,13,6,6,15,18,20,16,20,16,11,6,12,14,9,5,6,11,16,7,8,8,5,21,18,16,5,10,8,12,25.79230769,5.078612772,,,,,,,,,,,
,3569,9,12,11,18,13,16,16,16,20,14,21,12,14,20,15,11,6,15,5,12,16,7,15,7,17,8,20,8,12,18,18,6,12,19,6,18,13,11,7,13,,3569,8,9,20,6,7,17,6,10,21,18,7,5,9,19,13,8,15,12,14,17,16,12,14,20,8,19,17,13,11,19,16,12,6,9,8,21,15,11,9,21,13,24.76666667,4.976611967,,,,,,,,,,,
,3570,9,16,18,12,8,15,21,15,12,5,15,6,15,11,5,6,7,18,10,15,21,13,17,10,9,9,19,21,11,7,14,21,6,20,13,10,16,10,12,17,,3570,11,20,8,17,21,11,15,19,19,16,11,10,18,7,17,11,20,9,13,18,13,17,11,21,17,11,5,14,16,16,21,15,20,15,13,14,16,9,7,17,14,18.71730769,4.326350389,,,,,,,,,,,
,3571,6,19,16,7,11,19,18,13,6,10,15,13,17,9,17,9,13,6,15,10,15,16,15,5,12,21,21,11,12,5,20,14,14,9,17,6,15,17,16,12,,3571,19,16,9,16,20,19,12,9,18,14,9,5,15,16,14,10,15,17,18,10,8,10,10,13,6,19,5,11,20,19,20,5,8,11,19,12,5,16,7,8,13,24.30192308,4.929698072,,,,,,,,,,,
,3572,6,6,19,20,5,5,20,11,13,5,8,19,21,19,8,15,17,17,6,17,7,14,20,17,7,11,5,16,16,20,10,13,7,20,5,7,5,15,12,15,,3572,19,10,18,18,6,18,14,18,10,7,6,6,13,14,17,20,20,9,20,8,15,13,17,10,13,14,6,17,15,16,12,9,13,14,8,13,9,6,6,10,13,20.84038462,4.56512701,,,,,,,,,,,
,3573,5,10,7,16,17,10,16,17,12,21,7,11,19,9,5,18,20,8,5,10,6,13,14,11,19,12,21,19,6,10,10,7,15,13,10,10,9,8,5,13,,3573,5,19,12,18,10,21,13,12,5,16,10,17,5,7,21,16,9,6,12,11,9,8,10,13,10,14,17,5,7,16,12,10,18,5,5,17,19,14,10,6,12,24.03846154,4.902903378,,,,,,,,,,,
,3574,14,6,12,6,14,6,5,14,7,8,8,7,19,10,11,8,11,20,21,20,14,16,11,8,17,19,14,18,13,13,7,11,19,8,17,13,11,21,12,10,,3574,9,16,10,18,11,5,19,7,11,10,20,21,8,20,10,18,13,10,13,19,14,5,16,18,21,19,7,18,19,5,15,16,10,6,21,16,13,19,21,8,14,27.59935897,5.253509206,,,,,,,,,,,
